"지진ID","지진번호","구분","구분명","전송시각","진원시","위도 (단위:`N)","경도 (단위:`E)","규모 (리히터 기준)","진앙지","진앙지2","참고사항","수정사항","표출여부","확인시간","이벤트 파형 파일명","등록일자","지진번호(기상청)","발표차수(기상청)","내륙해역구분","남북한구분","진도분류","시도별 진도등급","행정구역별 진도등급 URL","격자별 진도등급 URL","진도 MAP 이미지 URL","진앙지도 이미지URL","행정구역별 진도등급 XML 파일명","격자별 진도등급 XML 파일명","진도 MAP 이미지명","진앙지도 이미지명","깊이 (단위:KM)"
"202000000854","","1","지진정보","202010030153","20201003013730","38.83","126.03","2.3","북한 황해북도 연산 서남서쪽 20km 지역","","자연지진으로 분석됨","","Y","","","2020-10-03 01:55:06.0","2020014450","","","","","","","","","","","","","",""
"202000000853","","1","지진정보","202010022235","20201002222950","38.74","125.9","2.6","북한 황해북도 송림 동쪽 23km 지역","","자연지진으로 분석됨","","Y","","","2020-10-02 22:37:06.0","2020014444","","","","","","","","","","","","","",""
"202000000851","","1","지진정보","202010022149","20201002213123","38.74","125.89","2.5","북한 황해북도 송림 동쪽 22km 지역","","자연지진으로 분석됨","","Y","","","2020-10-02 21:51:06.0","2020014439","","","","","","","","","","","","","",""
"202000000843","","3","국외지진","202009301408","20200930133720","24.85","122.13","5.9","대만 타이베이 동남동쪽 62km 해역","","국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.","","Y","","","2020-09-30 14:10:06.0","2020014368","","","","","","","","","","","","","","106"
"202000000836","","3","국외지진","202009271318","20200927131300","35.1","137.8","5.3","일본 시즈오카현(혼슈) 시즈오카 서북서쪽 55km 지역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2020-09-27 13:20:06.0","2020014194","","","","","","","","","","","","","","50"
"202000000821","","1","지진정보","202009222012","20200922200854","36.6","129.37","2.1","경북 영덕군 북쪽 21km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2020-09-22 20:13:06.0","2020013931","","","","","","","","","","","","","","15"
"202000000811","","1","지진정보","202009200125","20200920012214","36.51","127.14","2.2","충남 공주시 북북동쪽 7km 지역","","지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.","","Y","","","2020-09-20 01:26:06.0","2020013616","","","","","","","","","","","","","","17"
"202000000795","","3","국외지진","202009151259","20200915124127","55.96","158.49","6.4","러시아 에소 서북서쪽 13km 지역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2020-09-15 13:00:06.0","2020013216","","","","","","","","","","","","","","330"
"202000000787","","1","지진정보","202009130059","20200913005403","37.64","124.6","2.9","인천 옹진군 백령도 남남서쪽 35km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2020-09-13 01:00:07.0","2020013056","","","","","","","","","","","","","","15"
"202000000784","","1","지진정보","202009121334","20200912133105","36.03","128.4","2.4","경북 칠곡군 북쪽 4km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2020-09-12 13:35:06.0","2020013046","","","","","","","","","","","","","","15"
"202000000782","","3","국외지진","202009121148","20200912114400","38.7","142.4","6.1","일본 미야기현(혼슈) 센다이 동북동쪽 142km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2020-09-12 11:50:06.0","2020013024","","","","","","","","","","","","","","40"
"202000000779","","3","국외지진","202009111652","20200911163556","-21.38","-69.92","6.3","칠레 토코피야 북북동쪽 83km 지역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2020-09-11 16:54:06.0","2020012999","","","","","","","","","","","","","","40"
"202000000764","","3","국외지진","202009061047","20200906101658","-30.33","-71.57","6.4","칠레 코킴보 남서쪽 47km 지역 ","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2020-09-06 10:48:06.0","2020012653","","","","","","","","","","","","","","27"
"202000000757","","3","국외지진","202009040917","20200904091000","36.1","136.2","5","일본 후쿠이현(혼슈) 후쿠이 북북서쪽 4km 지역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2020-09-04 09:19:06.0","2020012541","","","","","","","","","","","","","","10"
"202000000753","","1","지진정보","202009021948","20200902194306","34.38","126.2","2.3","전남 진도군 남남서쪽 13km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2020-09-02 19:49:06.0","2020012507","","","","","","","","","","","","","",""
"202000000748","","3","국외지진","202009011338","20200901130930","-28.01","-71.2","7","칠레 코피아포 남서쪽 110km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2020-09-01 13:39:06.0","2020012451","","","","","","","","","","","","","","35"
"202000000732","","3","국외지진","202008260431","20200826040856","-5.51","151.85","6","파푸아뉴기니 코코포 북북동쪽 138km 지역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2020-08-26 04:33:06.0","2020012012","","","","","","","","","","","","","","40"
"202000000729","","3","국외지진","202008250722","20200825065110","9.6","-84.6","6","코스타리카 산호세 남서쪽 66km 지역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2020-08-25 07:24:06.0","2020011965","","","","","","","","","","","","","","27"
"202000000719","","1","지진정보","202008210357","20200821035251","37.91","125.93","2.5","북한 황해남도 해주 남동쪽 24km 지역","","자연지진으로 분석됨","","Y","","","2020-08-21 03:59:06.0","2020011713","","","","","","","","","","","","","","14"
"202000000686","","1","지진정보","202008072234","20200807212743","41.3","129.09","2.4","북한 함경북도 길주 북북서쪽 43km 지역","","자연지진으로 분석됨 6차 북핵위치로 부터 북동쪽 약 1km 지역임","","Y","","","2020-08-07 22:35:06.0","2020011051","","","","","","","","","","","","","",""
"202000000681","","3","국외지진","202008061213","20200806120600","37.3","138.8","5.1","일본 니이가타현(혼슈) 니이가타 남남서쪽 70km 지역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2020-08-06 12:15:06.0","2020010961","","","","","","","","","","","","","","190"
"202000000679","","3","국외지진","202008060301","20200806025400","36.3","141.7","5.6","일본 이바라키현(혼슈) 미토 동쪽 110km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2020-08-06 03:02:06.0","2020010953","","","","","","","","","","","","","","30"
"202000000674","","1","지진정보","202008050141","20200805012248","38.85","125.71","2","북한 황해북도 송림 북북동쪽 14km 지역","","자연지진으로 분석됨","","Y","","","2020-08-05 01:43:07.0","2020010904","","","","","","","","","","","","","","7"
"202000000663","","1","지진정보","202008011318","20200801131506","36.77","128.48","2","경북 예천군 북쪽 13km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2020-08-01 13:20:06.0","2020010766","","","","","","","","","","","","","","19"
"202000000660","","1","지진정보","202008010302","20200801025847","38.65","127.16","2","북한 강원 평강 북북서쪽 29km 지역","","지진피해 없을 것으로 예상됨 자연지진으로 분석됨","","Y","","","2020-08-01 03:03:06.0","2020010725","","","","","","","","","","","","","","17"
"202000000655","","3","국외지진","202007300946","20200730093600","30.6","141.9","5.8","일본 가나가와현(혼슈) 요코하마 남남동쪽 578km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2020-07-30 09:48:06.0","2020010523","","","","","","","","","","","","","","60"
"202000000646","","3","국외지진","202007262203","20200726215229","24.26","122.44","6.1","대만 화롄 동북동쪽 97km 해역","","국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.","","Y","","","2020-07-26 22:04:06.0","2020010306","","","","","","","","","","","","","","53"
"202000000641","","1","지진정보","202007250037","20200725003406","34.06","125.54","2.2","전남 신안군 흑산도 남쪽 66km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2020-07-25 00:38:06.0","2020010239","","","","","","","","","","","","","","7"
"202000000636","","3","국외지진","202007230546","20200723050720","33.19","86.81","6.6","중국 티베트 라싸 북서쪽 570km 지역","","국내영향없음. 위 자료는 중국지진청(CEA) 분석결과임.","","Y","","","2020-07-23 23:48:06.0","2020010166","","","","","","","","","","","","","","10"
"202000000628","","1","지진정보","202007201906","20200720190200","34.53","128.14","2","경남 남해군 남남동쪽 41km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2020-07-20 19:07:06.0","2020009995","","","","","","","","","","","","","","11"
"202000000620","","3","국외지진","202007171203","20200717115024","-7.8","147.7","7.3","파푸아뉴기니 코코다 북쪽 119km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2020-07-17 12:04:06.0","2020009845","","","","","","","","","","","","","","85"
"202000000615","","1","지진정보","202007151523","20200715152047","34.88","124.68","2.4","전남 신안군 흑산도 서북서쪽 77km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2020-07-15 15:25:06.0","2020009737","","","","","","","","","","","","","",""
"202000000608","","3","국외지진","202007120808","20200712073825","39.78","118.44","5.1","중국 허베이성 탕산시 북동쪽 28km 지역","","국내영향없음. 위 자료는 중국지진청(CEA) 분석결과임.","","Y","","","2020-07-12 08:09:06.0","2020009626","","","","","","","","","","","","","","10"
"202000000607","","1","지진정보","202007112244","20200711223855","37.88","129.58","2.7","강원 동해시 북동쪽 57km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2020-07-11 22:45:06.0","2020009615","","","","","","","","","","","","","",""
"202000000594","","1","지진정보","202007071411","20200707140823","37.19","125.55","3.3","인천 옹진군 연평도 남남서쪽 54km 해역","","지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.","","Y","","","2020-07-07 14:13:06.0","2020009361","","","","","","","","","","","","","","12"
"202000000591","","3","국외지진","202007070333","20200707032000","31.6","138.4","5.5","일본 시즈오카현(혼슈) 시즈오카 남쪽 375km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2020-07-07 03:34:06.0","2020009307","","","","","","","","","","","","","","420"
"202000000582","","1","지진정보","202007031403","20200703135931","37.18","128.71","2.3","강원 영월군 동쪽 22km 지역","","지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.","","Y","","","2020-07-03 14:04:06.0","2020009139","","","","","","","","","","","","","","6"
"202000000557","","3","국외지진","202006260631","20200626060500","35.73","82.33","6.4","중국 신장 허톈 남동쪽 260km 지역","","국내영향없음. 위 자료는 중국지진청(CEA) 분석결과임.","","Y","","","2020-06-26 06:32:06.0","2020008696","","","","","","","","","","","","","","10"
"202000000554","","3","국외지진","202006250454","20200625044700","35.5","141.2","6.2","일본 지바현(혼슈) 지바 동쪽 100km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2020-06-25 04:55:06.0","2020008661","","","","","","","","","","","","","","30"
"202000000550","","1","지진정보","202006240352","20200624032847","38.66","125.95","2.5","북한 황해북도 사리원 북동쪽 24km 지역","","자연지진으로 분석됨","","Y","","","2020-06-24 03:53:06.0","2020008608","","","","","","","","","","","","","",""
"202000000548","","3","국외지진","202006240057","20200624002905","16.04","-95.91","7.4","멕시코 오악사카 남동쪽 144km 지역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2020-06-24 00:59:06.0","2020008596","","","","","","","","","","","","","","23"
"202000000547","","1","지진정보","202006232000","20200623195805","37.86","126.9","2.1","경기 파주시 북동쪽 15km 지역","","지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.","","Y","","","2020-06-23 20:02:06.0","2020008586","","","","","","","","","","","","","","6"
"202000000541","","1","지진정보","202006210953","20200621094952","38.47","128.52","2.3","강원 고성군 북북동쪽 11km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2020-06-21 09:54:06.0","2020008377","","","","","","","","","","","","","","9"
"202000000534","","3","국외지진","202006190940","20200619092600","24.9","123.4","5.5","일본 오키나와현 요나구니섬 북동쪽 62km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2020-06-19 23:48:07.0","2020008280","","","","","","","","","","","","","","20"
"202000000523","","3","국외지진","202006150443","20200615042600","24.9","123.3","5.5","일본 오키나와현 요나구니섬 북동쪽 58km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2020-06-15 04:44:06.0","2020007996","","","","","","","","","","","","","",""
